Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
18860	-320256.7	-320160.4	-96.33268	0.445627	0.344693	0.355426	0.518844	0.660835	0.981861	0.741522	0.510063	0.197714	0.154136	0.471607	0.49853	0.221042	0.146337	0.546857	0.655609	0.792293	0.798005	0.102316	0.297813	0.243506	0.244709	0.0665077	0.0197874	0.745563	0.540926	0.522262	0.752889	0.624086	1.0132	0.651149	0.129428	0.0852154	0.067586	0.105782	0.0697352	0.111155	0.00220621	0.00570264	0.837363	0.0677651	0.0823094	0.632032	0.608631	0.657797	1.39588	0.423478	0.689499	0.112314	0.0551499	0.0818554	0.594182	0.0375969	0.0337157	0.0456972	0.0630801	0.375443	0.135818	0.193357	0.130293	0.202572	0.678801	0.182559	0.118279	0.325645	0.15532	0.227615	0.0918325	0.0731143	0.121777	0.353092	0.140834	0.094047	0.175772	0.241488	0.143418	0.0935766	0.344625	0.0657726	0.0855304	0.11758	0.125764	0.357326	0.366471	0.187581	0.258112	0.226387	0.478004	0.0821188	1.54573	30.35653
18870	-320251.9	-320156.7	-95.23668	0.370308	0.368987	0.353796	0.507699	0.641576	0.996703	0.705822	0.517014	0.186906	0.175139	0.450691	0.472587	0.200311	0.176416	0.611675	0.648527	0.71602	0.762023	0.0684339	0.292873	0.220872	0.246419	0.084276	0.0215916	0.757588	0.567621	0.480133	0.813002	0.607392	1.06379	0.66243	0.129316	0.0944618	0.0681026	0.113021	0.067009	0.110311	0.00245691	0.00470719	0.804394	0.0719945	0.0775407	0.576728	0.615871	0.676717	1.44745	0.474626	0.664292	0.148092	0.0604905	0.103291	0.607165	0.0421495	0.0254279	0.05119	0.0592527	0.360433	0.115081	0.16134	0.122707	0.216156	0.670041	0.128536	0.0535619	0.319995	0.172907	0.193306	0.0966952	0.075526	0.0361852	0.439907	0.141027	0.0894888	0.203117	0.185369	0.116045	0.102046	0.341527	0.0714793	0.076542	0.116871	0.156395	0.34978	0.363454	0.191006	0.261782	0.219696	0.515632	0.143189	1.59544	30.24693
18880	-320261	-320165.6	-95.47268	0.342858	0.369859	0.368031	0.501865	0.669284	0.981734	0.740028	0.50888	0.175149	0.174158	0.458713	0.478619	0.243658	0.156022	0.575857	0.736347	0.739948	0.792507	0.0355854	0.290555	0.248871	0.241956	0.0850013	0.0260256	0.785206	0.521027	0.540001	0.771581	0.668581	1.01253	0.633909	0.136238	0.0737769	0.0672434	0.107051	0.0622841	0.110595	0.0017088	0.00787113	0.803022	0.0717962	0.08833	0.585024	0.580265	0.685509	1.44811	0.46341	0.703887	0.161723	0.0549574	0.089687	0.618069	0.0350915	0.0321982	0.0505945	0.0509629	0.385212	0.116038	0.185375	0.121218	0.201113	0.656165	0.141291	0.0873672	0.326041	0.105608	0.204315	0.0979377	0.0551307	0.0735836	0.44672	0.135444	0.0921857	0.167031	0.161001	0.137717	0.0685231	0.388183	0.0753955	0.0860158	0.112461	0.137685	0.357399	0.393776	0.197804	0.262513	0.260125	0.457867	0.0780326	1.5345	30.27053
18890	-320270.4	-320175	-95.40035	0.398406	0.373069	0.380289	0.516467	0.684949	0.950809	0.75241	0.512193	0.189492	0.147959	0.492686	0.491592	0.184028	0.234131	0.619866	0.698751	0.756469	0.773896	0.0702616	0.294151	0.236696	0.224113	0.0643474	0.0174461	0.713839	0.51742	0.516435	0.803399	0.636069	1.0413	0.647696	0.145214	0.0856789	0.0715804	0.103592	0.0689878	0.102125	0.0019543	0.00788577	0.805428	0.0659435	0.0920202	0.601819	0.58617	0.678519	1.48069	0.468728	0.707198	0.133023	0.0609437	0.0907803	0.611604	0.0302004	0.0333917	0.0427134	0.0506136	0.36389	0.0979944	0.181549	0.111559	0.251601	0.703276	0.166237	0.0357386	0.324335	0.136223	0.217959	0.103258	0.0688651	0.0651869	0.409425	0.147324	0.092834	0.146537	0.16845	0.120924	0.106922	0.342995	0.0882882	0.086808	0.121736	0.132109	0.352392	0.336384	0.178359	0.217133	0.240366	0.46859	0.0772121	1.5334	30.2633
18900	-320253.9	-320159.9	-94.02068	0.169068	0.36954	0.371925	0.549108	0.654448	1.0075	0.740088	0.519737	0.184343	0.16652	0.4977	0.498179	0.194497	0.179842	0.612038	0.682804	0.729023	0.754865	0.00826262	0.26668	0.225665	0.242577	0.0750605	0.0214193	0.750417	0.531399	0.511244	0.757233	0.663337	1.00505	0.636541	0.124085	0.079287	0.0626184	0.101335	0.0784397	0.110258	0.00261026	0.00706386	0.799959	0.0752589	0.0809274	0.601512	0.603841	0.657583	1.46768	0.430349	0.700392	0.144815	0.0729265	0.0831845	0.601409	0.0431226	0.0300942	0.0481481	0.0618464	0.370995	0.108934	0.195903	0.112729	0.230771	0.655622	0.149702	0.0190413	0.324762	0.151541	0.221965	0.0921495	0.0863448	0.0334783	0.456098	0.173476	0.0922047	0.206793	0.217822	0.12768	0.112978	0.357946	0.0630892	0.0874185	0.076996	0.11463	0.379447	0.389	0.19602	0.258539	0.222405	0.530778	0.0998531	1.56337	30.12533
18910	-320263.7	-320167.3	-96.35456	0.508983	0.358183	0.371688	0.511427	0.642473	0.989935	0.670994	0.539277	0.18137	0.179058	0.451549	0.492731	0.257618	0.119325	0.568284	0.654443	0.768322	0.76536	0.103099	0.302571	0.244133	0.247096	0.0501661	0.0350182	0.701517	0.567613	0.481678	0.77432	0.641163	1.02561	0.650261	0.130568	0.0842725	0.0738406	0.111413	0.0768589	0.107465	0.00269752	0.00675342	0.811213	0.0852208	0.0847732	0.623528	0.607368	0.667751	1.40126	0.428928	0.674147	0.128456	0.0469555	0.112331	0.616914	0.0473565	0.0365368	0.0437846	0.0578934	0.354422	0.102158	0.17262	0.120457	0.200328	0.607723	0.169553	0.0523192	0.303209	0.142623	0.202523	0.113466	0.066317	0.020611	0.485816	0.170924	0.0575619	0.176457	0.223252	0.129075	0.0974932	0.356875	0.0836311	0.0825606	0.103495	0.165345	0.36948	0.372097	0.237719	0.243706	0.263584	0.51375	0.0964664	1.57755	30.35872
18920	-320260.6	-320166.6	-94.00301	0.567668	0.350659	0.369367	0.534659	0.66786	0.95531	0.740697	0.499428	0.179048	0.188575	0.46748	0.497058	0.290264	0.119798	0.609047	0.650827	0.758985	0.76496	0.0720883	0.318167	0.236189	0.240682	0.053098	0.0253125	0.70809	0.575329	0.505576	0.755233	0.656499	1.05849	0.650354	0.13544	0.0890517	0.0671712	0.108125	0.0703743	0.102301	0.00257758	0.00778005	0.793782	0.0637722	0.0827256	0.607554	0.595104	0.704701	1.4421	0.439883	0.683393	0.119579	0.052445	0.102246	0.5867	0.045426	0.0304261	0.0470976	0.0676133	0.373396	0.134955	0.162727	0.124743	0.243122	0.595966	0.130758	0.0460343	0.317108	0.141047	0.202187	0.10941	0.0580784	0.000396565	0.503885	0.178799	0.116396	0.143554	0.220773	0.12232	0.135812	0.351506	0.0797259	0.0660843	0.12518	0.170783	0.334412	0.39099	0.192759	0.202175	0.260717	0.483907	0.111149	1.17854	30.12357
18930	-320245.8	-320151.3	-94.50306	1.58155	0.337109	0.384322	0.536173	0.678378	1.02636	0.685356	0.510066	0.177279	0.172728	0.477216	0.510581	0.248401	0.13665	0.603246	0.674192	0.768333	0.738619	0.0261772	0.306027	0.231547	0.25416	0.0794112	0.0249966	0.74296	0.523306	0.540281	0.778699	0.627356	1.04808	0.644833	0.131651	0.0814353	0.0687442	0.10332	0.0691242	0.106559	0.00332213	0.00575674	0.796757	0.0630103	0.082733	0.622024	0.611295	0.684908	1.35615	0.454796	0.694978	0.126873	0.0608574	0.0848011	0.615555	0.0401626	0.0272132	0.0495874	0.0594329	0.373424	0.106076	0.183089	0.13508	0.177196	0.648358	0.168721	0.0513554	0.323007	0.120526	0.206562	0.0980447	0.0545654	0.0284351	0.461029	0.110147	0.116697	0.194122	0.188426	0.13442	0.0897126	0.351772	0.0587006	0.0849895	0.102782	0.160532	0.334377	0.419296	0.169694	0.262353	0.261017	0.434795	0.0979781	0.39086	30.17357
18940	-320261.1	-320165.9	-95.20005	1.69768	0.355024	0.345813	0.502421	0.693138	0.947557	0.71072	0.542079	0.178171	0.158759	0.487647	0.462317	0.216628	0.164879	0.588655	0.704212	0.73568	0.714173	0.0613487	0.355847	0.20474	0.237908	0.0518424	0.0242735	0.751409	0.564011	0.499109	0.804063	0.617324	1.03503	0.64438	0.140035	0.0899155	0.0670283	0.101341	0.0746586	0.103102	0.000496305	0.00994515	0.81891	0.0705759	0.0777754	0.603273	0.61844	0.67109	1.34471	0.47646	0.685543	0.125624	0.0739972	0.0836788	0.617739	0.0406655	0.0265945	0.0408141	0.0686616	0.353615	0.0994376	0.175659	0.116131	0.196155	0.653366	0.190095	0.0677856	0.306149	0.155803	0.223826	0.100509	0.0826765	0.00579764	0.53064	0.153324	0.0991767	0.196172	0.19901	0.122179	0.118809	0.340073	0.0626827	0.0881691	0.106758	0.170143	0.349799	0.424927	0.197722	0.261153	0.243612	0.468968	0.0486786	0.246361	30.24327
18950	-320257.3	-320164.8	-92.58054	1.54609	0.416722	0.369318	0.491081	0.648781	0.966527	0.655457	0.497547	0.188935	0.152374	0.45621	0.524726	0.261127	0.142004	0.598479	0.697365	0.741892	0.731256	0.0183433	0.298773	0.216939	0.24945	0.0809511	0.0130747	0.793639	0.572185	0.479017	0.751417	0.627319	0.988128	0.669705	0.138302	0.0867525	0.0663911	0.100875	0.0682034	0.102186	0.00287345	0.00808736	0.79157	0.0647878	0.0828657	0.634204	0.590652	0.709587	1.34118	0.430443	0.725191	0.124473	0.0579779	0.111611	0.620299	0.0488693	0.0274775	0.0450389	0.0662855	0.346799	0.111596	0.159872	0.119069	0.215154	0.639456	0.176782	0.0611451	0.330863	0.119017	0.219702	0.0922512	0.0691202	0.0156431	0.504714	0.156827	0.118436	0.188769	0.191816	0.118558	0.106237	0.350341	0.0878988	0.094383	0.0784991	0.141008	0.360865	0.336615	0.196969	0.259775	0.277714	0.527967	0.0873937	0.229051	29.98132
18960	-320255.9	-320161.8	-94.03774	1.45103	0.368658	0.393878	0.520737	0.624146	0.991643	0.663864	0.531157	0.175575	0.189491	0.52327	0.47357	0.236954	0.16983	0.584459	0.672736	0.777238	0.76082	0.0101708	0.310774	0.204531	0.231384	0.0627542	0.0204772	0.769034	0.574027	0.478387	0.784862	0.611263	0.990139	0.670442	0.132361	0.0827271	0.0679508	0.10198	0.0777289	0.110119	0.00206993	0.00626885	0.799074	0.075326	0.0852666	0.639124	0.57521	0.691812	1.30641	0.414368	0.689414	0.107919	0.0842551	0.0796016	0.642563	0.0360059	0.0272717	0.0495211	0.07055	0.346674	0.122105	0.168085	0.147869	0.228582	0.646357	0.145662	0.0299094	0.333026	0.154676	0.224955	0.114791	0.079435	0.031371	0.472247	0.136265	0.11239	0.196917	0.189967	0.149468	0.0946022	0.344058	0.104556	0.0750469	0.0783964	0.148401	0.341859	0.354777	0.203882	0.249276	0.274684	0.467084	0.142337	0.435121	30.12704
18970	-320260.7	-320163.4	-97.30146	1.4442	0.379525	0.373014	0.545927	0.672362	0.997419	0.671303	0.521797	0.186606	0.170992	0.493248	0.466555	0.202543	0.140473	0.591973	0.673974	0.782356	0.840433	0.0171451	0.297286	0.244063	0.24972	0.0908542	0.0225068	0.770324	0.556428	0.503024	0.768264	0.691003	1.05493	0.680569	0.135875	0.0834783	0.0706975	0.107708	0.0705426	0.0930522	0.00261724	0.00624729	0.819609	0.0760046	0.0734792	0.622001	0.588582	0.677304	1.39947	0.454644	0.708261	0.125716	0.0799152	0.0873068	0.599514	0.0360399	0.0279616	0.051258	0.0530085	0.347504	0.101181	0.181124	0.0837199	0.23958	0.654995	0.202757	0.031873	0.306328	0.137317	0.217116	0.128399	0.0670885	0.0191021	0.479121	0.0956424	0.0839135	0.157387	0.188306	0.114545	0.100515	0.354114	0.0759332	0.0789838	0.108341	0.148517	0.338515	0.386057	0.205324	0.2473	0.237927	0.519165	0.0968625	0.567752	30.45341
18980	-320261.7	-320166.3	-95.38828	1.29937	0.365351	0.360258	0.523155	0.681442	1.01453	0.693285	0.528802	0.19631	0.194596	0.510689	0.504133	0.272286	0.180149	0.610767	0.693587	0.717692	0.779576	0.0191085	0.350388	0.212655	0.236225	0.067955	0.00856789	0.728301	0.593931	0.479391	0.784868	0.645849	1.02278	0.690564	0.131054	0.0767444	0.0637362	0.108717	0.0735208	0.11024	0.00448736	0.00669777	0.772313	0.0686799	0.077154	0.586438	0.61182	0.653856	1.36731	0.452592	0.68748	0.134354	0.0813988	0.083447	0.593189	0.0359339	0.0310365	0.0494634	0.0750098	0.354857	0.117477	0.161231	0.12071	0.220241	0.66664	0.161454	0.00560394	0.314531	0.149646	0.233617	0.117933	0.0708128	0.0118748	0.47901	0.159735	0.0826435	0.227251	0.159083	0.118707	0.11222	0.360486	0.0687336	0.0751378	0.109634	0.156764	0.329501	0.330669	0.202575	0.275419	0.23329	0.492661	0.171177	0.50753	30.26209
18990	-320251.8	-320157	-94.81454	1.15276	0.356608	0.371785	0.521408	0.669631	1.03773	0.719142	0.513403	0.180562	0.159072	0.50802	0.482869	0.222368	0.130107	0.60591	0.655854	0.766582	0.75264	0.0122059	0.326979	0.242933	0.262879	0.0633298	0.0175161	0.749693	0.568821	0.504037	0.784064	0.691765	1.04892	0.642512	0.146567	0.0798126	0.064994	0.112205	0.0744814	0.115032	0.00374005	0.00612805	0.807902	0.0641396	0.0909633	0.613861	0.615356	0.701111	1.39025	0.444751	0.658876	0.1483	0.0614586	0.101903	0.6119	0.0394205	0.0295062	0.0491309	0.0529421	0.339491	0.115615	0.155875	0.113816	0.211964	0.60839	0.169358	0.0220191	0.344261	0.133711	0.211116	0.109343	0.067711	0.0192226	0.412171	0.160548	0.0592457	0.211034	0.232214	0.106745	0.101421	0.333001	0.0828926	0.0920324	0.119612	0.136061	0.343047	0.356045	0.2091	0.249536	0.247852	0.517793	0.14513	0.660513	30.20472
19000	-320262.6	-320165.7	-96.88869	0.809822	0.356695	0.393519	0.538553	0.680727	1.00747	0.737356	0.50176	0.174156	0.188401	0.496428	0.477245	0.233049	0.136571	0.585395	0.670473	0.761624	0.77815	0.107636	0.319592	0.247329	0.250995	0.0738303	0.0170108	0.764441	0.52297	0.503224	0.725587	0.697914	1.02937	0.660085	0.143604	0.0901727	0.0660428	0.108687	0.0664606	0.10875	0.000903355	0.00931278	0.775614	0.0792007	0.073596	0.652187	0.592483	0.669419	1.40094	0.425292	0.668463	0.111881	0.0686178	0.10093	0.60675	0.0353316	0.0283677	0.0502068	0.0565953	0.352502	0.124251	0.182533	0.116313	0.196991	0.629463	0.187541	0.0997774	0.312354	0.143329	0.204109	0.110097	0.0400995	0.0215276	0.449058	0.143646	0.103492	0.19198	0.22293	0.146266	0.134893	0.359671	0.0757443	0.0805456	0.111253	0.124022	0.398287	0.345885	0.197506	0.268805	0.237007	0.540261	0.114771	1.00803	30.41213
19010	-320256	-320161.4	-94.61244	1.21034	0.379863	0.384004	0.502351	0.729223	0.967006	0.697284	0.492774	0.198357	0.166997	0.498977	0.530185	0.223334	0.119467	0.626323	0.686386	0.766643	0.758336	0.00827163	0.324466	0.241419	0.262111	0.0655445	0.0146957	0.692108	0.571746	0.51112	0.769203	0.653567	1.004	0.644385	0.142981	0.0843564	0.0636597	0.103473	0.0681298	0.105124	0.00433806	0.00692588	0.804133	0.0726281	0.0794507	0.59324	0.574592	0.672182	1.32112	0.44224	0.707665	0.121875	0.0573379	0.0869035	0.625037	0.0368434	0.0303212	0.052581	0.0652931	0.371025	0.126051	0.17029	0.116968	0.23024	0.59546	0.144092	0.0651404	0.339283	0.126586	0.213429	0.0891823	0.0609089	0.0620522	0.456125	0.158341	0.1332	0.186941	0.202207	0.116336	0.099944	0.356218	0.0669075	0.0793221	0.09913	0.164883	0.365894	0.294405	0.189909	0.267966	0.260529	0.520217	0.160271	0.672134	30.18451
19020	-320261.4	-320169.5	-91.92289	0.924292	0.356612	0.366536	0.465578	0.708106	0.979828	0.695487	0.500443	0.147142	0.192374	0.514846	0.471203	0.221118	0.170074	0.654487	0.693697	0.764516	0.750972	0.0461995	0.295579	0.216984	0.253564	0.064476	0.0283953	0.800744	0.566463	0.474945	0.787739	0.601654	1.02656	0.643132	0.143671	0.0824936	0.0631531	0.106339	0.0693145	0.101861	0.0019783	0.00765183	0.805342	0.0701063	0.0803919	0.592681	0.594344	0.657187	1.29751	0.461702	0.665632	0.124875	0.0488277	0.0799029	0.594869	0.0361125	0.0295812	0.0510476	0.0538823	0.347158	0.129722	0.209649	0.116109	0.231974	0.681067	0.163873	0.0335962	0.345869	0.119235	0.214977	0.0831493	0.0824103	0.0433537	0.4502	0.113477	0.0823038	0.177136	0.206815	0.107754	0.0946179	0.352687	0.0819604	0.0831383	0.103516	0.158762	0.343234	0.396134	0.216641	0.239422	0.238313	0.481141	0.130026	0.85193	29.91555
19030	-320266.4	-320169.9	-96.44686	1.10929	0.379315	0.380915	0.507579	0.649926	0.944079	0.65592	0.510918	0.168236	0.166059	0.437774	0.496472	0.244425	0.122468	0.598064	0.739183	0.762963	0.775	0.160213	0.330918	0.232004	0.247386	0.0842744	0.0224605	0.761805	0.559415	0.529932	0.784222	0.61126	1.02232	0.652011	0.156052	0.0821002	0.0695841	0.110618	0.0737237	0.105357	0.005202	0.00301101	0.785049	0.0646773	0.087492	0.620423	0.589584	0.721723	1.34327	0.423404	0.700466	0.13768	0.0883982	0.0745952	0.625965	0.0414012	0.0284085	0.0488133	0.056886	0.353441	0.0963691	0.19045	0.118098	0.200059	0.632356	0.167373	0.0915774	0.326365	0.13451	0.221853	0.105698	0.0783139	0.006373	0.507068	0.157725	0.0846019	0.147935	0.205266	0.0914097	0.121723	0.350833	0.0688492	0.0942184	0.111662	0.15077	0.364907	0.337383	0.189202	0.282284	0.251866	0.510175	0.112577	0.813967	30.36795
19040	-320265.9	-320169.8	-96.08367	0.590496	0.378053	0.386424	0.535921	0.712998	0.904505	0.732698	0.51506	0.187632	0.189888	0.489606	0.51234	0.180042	0.227533	0.608276	0.687868	0.748334	0.744778	0.00126423	0.340712	0.233696	0.260478	0.0776977	0.0159343	0.794857	0.643871	0.442845	0.755016	0.633934	1.03114	0.649283	0.134283	0.079567	0.0653771	0.108499	0.0729644	0.106427	0.00405731	0.0050175	0.801611	0.0767181	0.0903412	0.61122	0.580838	0.680902	1.34299	0.451301	0.744385	0.147392	0.0607884	0.101651	0.598371	0.0337649	0.0336636	0.0474113	0.0552461	0.363384	0.123287	0.169015	0.0968506	0.2535	0.647993	0.179947	0.0960684	0.326076	0.116864	0.207959	0.0927149	0.0739006	0.0509863	0.503915	0.169981	0.0690722	0.211935	0.164639	0.12571	0.091181	0.364226	0.0711209	0.0608963	0.120175	0.137503	0.34847	0.372085	0.191287	0.250372	0.280663	0.484644	0.0739756	1.19327	30.33163
19050	-320274.1	-320179.2	-94.90646	0.681712	0.351767	0.352902	0.535561	0.689457	0.991761	0.722889	0.542035	0.17768	0.158378	0.495477	0.484997	0.197256	0.207237	0.579218	0.686624	0.726768	0.807533	0.107096	0.307563	0.194462	0.249143	0.0626406	0.042333	0.76673	0.566885	0.473336	0.758988	0.652698	1.02262	0.660476	0.14485	0.0785091	0.0683281	0.109282	0.0801082	0.115333	0.000722456	0.00785429	0.844062	0.0685606	0.102925	0.587287	0.571424	0.712123	1.34395	0.465869	0.65659	0.122016	0.0565749	0.100998	0.610056	0.0396648	0.0298835	0.0437548	0.056145	0.380542	0.116572	0.164445	0.113862	0.233444	0.603257	0.169031	0.0192102	0.337906	0.133596	0.194907	0.102463	0.0882027	0.077893	0.395328	0.172607	0.112191	0.18924	0.191037	0.149719	0.091451	0.360157	0.0807321	0.0838573	0.113495	0.132003	0.315975	0.350759	0.18205	0.199174	0.281137	0.450609	0.159806	1.19616	30.21391
19060	-320266.9	-320173.7	-93.18287	0.664052	0.420183	0.375301	0.525043	0.702947	0.972076	0.687316	0.518296	0.181481	0.185477	0.523077	0.440907	0.204573	0.173285	0.593245	0.653462	0.759781	0.751389	0.010514	0.297971	0.234278	0.252162	0.0653277	0.0286071	0.788056	0.550846	0.480392	0.799303	0.595468	0.98442	0.646607	0.147972	0.0801685	0.0627456	0.0989251	0.068675	0.107012	0.0038871	0.0048087	0.806045	0.0741084	0.0774789	0.600096	0.665928	0.667096	1.42738	0.47169	0.7073	0.109962	0.0762406	0.0821998	0.60731	0.0407654	0.0320298	0.0472966	0.0602008	0.372914	0.116391	0.177946	0.127342	0.22487	0.628681	0.175226	0.0480094	0.343643	0.104537	0.202184	0.103557	0.0710917	0.0894413	0.406237	0.129211	0.0614318	0.196366	0.184128	0.122717	0.125823	0.341594	0.0484522	0.0839218	0.120761	0.140916	0.373471	0.360959	0.173865	0.247692	0.219842	0.559079	0.100336	1.06576	30.04155
19070	-320258.6	-320162.5	-96.14404	1.05644	0.36983	0.342554	0.539776	0.688429	1.02276	0.676592	0.505018	0.150787	0.194014	0.498568	0.503485	0.213448	0.166665	0.617472	0.712762	0.81447	0.802516	0.00126191	0.28677	0.254802	0.254911	0.0720071	0.0245885	0.782872	0.586967	0.50925	0.78506	0.64845	1.02421	0.61418	0.139674	0.0786928	0.0671045	0.109286	0.0733472	0.113926	0.00461585	0.00423241	0.818757	0.0713455	0.0852702	0.621246	0.575327	0.683082	1.40019	0.459563	0.66624	0.129601	0.0454067	0.0863237	0.604034	0.0457548	0.0279638	0.0523791	0.0578649	0.354684	0.132779	0.189294	0.119597	0.225919	0.598964	0.137441	0.0569554	0.286687	0.132568	0.207269	0.119155	0.0590227	0.0339105	0.476087	0.169665	0.0932182	0.172137	0.15518	0.123311	0.12194	0.356463	0.0737795	0.0874384	0.0925651	0.172653	0.349809	0.377941	0.183184	0.250598	0.267033	0.496888	0.128259	0.793127	30.33767
19080	-320266.6	-320171	-95.55407	1.0494	0.354031	0.400006	0.490456	0.734838	1.02431	0.72249	0.522607	0.194295	0.170783	0.480538	0.508127	0.17858	0.145145	0.650384	0.689941	0.722623	0.764174	0.030207	0.31047	0.219378	0.246232	0.0825768	0.0286762	0.771203	0.564124	0.496746	0.711101	0.63257	1.00252	0.690383	0.124149	0.079059	0.0691898	0.109839	0.0762073	0.110671	0.00423507	0.00444096	0.817019	0.0712986	0.0761751	0.600288	0.598523	0.672898	1.51155	0.446438	0.686421	0.146179	0.0650389	0.0948815	0.598826	0.0365438	0.0294579	0.0519485	0.0630096	0.357947	0.117493	0.161744	0.151616	0.206958	0.628644	0.119513	0.050048	0.304411	0.154243	0.225259	0.107275	0.0639752	0.182577	0.324658	0.113388	0.096324	0.154113	0.191417	0.105968	0.126765	0.34961	0.0696581	0.0740938	0.112854	0.155761	0.405841	0.327357	0.222289	0.242988	0.227945	0.558468	0.117736	0.736538	30.27867
19090	-320260.7	-320164.7	-95.98419	1.0664	0.375967	0.369217	0.552118	0.716119	0.967931	0.697518	0.514367	0.186218	0.173223	0.47433	0.496424	0.232745	0.200268	0.619155	0.645233	0.857878	0.738713	0.00963275	0.313538	0.223768	0.255667	0.0839197	0.0141895	0.781736	0.568375	0.525399	0.754337	0.626344	1.03858	0.666217	0.141595	0.0805273	0.0655304	0.101438	0.0729234	0.114396	0.00330055	0.00604749	0.800642	0.0668169	0.0849063	0.622538	0.586123	0.68758	1.44932	0.481355	0.723503	0.121223	0.0402847	0.0988496	0.625757	0.036261	0.0304401	0.0559974	0.0586969	0.359104	0.136584	0.158894	0.110509	0.249159	0.646931	0.0807179	0.0451221	0.317878	0.131933	0.212896	0.0900864	0.0782678	0.174414	0.305599	0.14917	0.0887322	0.157297	0.163926	0.103671	0.106123	0.342222	0.0801536	0.0559027	0.142142	0.148421	0.348776	0.38637	0.168984	0.226683	0.228091	0.55123	0.178803	0.695324	30.32169
19100	-320262.2	-320166.2	-95.95565	1.37013	0.39848	0.373964	0.520815	0.715806	0.990439	0.715088	0.499581	0.176077	0.171366	0.478886	0.523483	0.217443	0.17796	0.657969	0.63326	0.78003	0.776346	0.0249877	0.304899	0.203555	0.243374	0.083308	0.0190557	0.797183	0.556853	0.495093	0.789355	0.655071	1.05541	0.689212	0.141739	0.0835082	0.0616737	0.106344	0.071961	0.107561	0.00133037	0.00618829	0.823903	0.0695709	0.0866258	0.630504	0.568112	0.668957	1.40597	0.464645	0.68333	0.141127	0.0514049	0.0992709	0.66389	0.0373301	0.0294383	0.0486445	0.0570634	0.347256	0.114813	0.129882	0.124394	0.233857	0.59817	0.16935	0.0273052	0.327747	0.139092	0.196424	0.102639	0.0684822	0.19488	0.295629	0.176232	0.0773765	0.182557	0.179063	0.11552	0.103433	0.334653	0.0779427	0.105108	0.0778293	0.127081	0.355277	0.396439	0.165804	0.263816	0.212762	0.502809	0.142036	0.448602	30.31883
19110	-320253.3	-320158.8	-94.59141	1.00509	0.348171	0.388526	0.522572	0.686124	0.933733	0.703598	0.530091	0.189533	0.169531	0.495675	0.47586	0.236726	0.151936	0.590603	0.650101	0.83354	0.756383	0.0515026	0.276811	0.210078	0.250303	0.0703882	0.0228877	0.764686	0.584595	0.486723	0.754412	0.678965	1.01174	0.638504	0.130415	0.0830656	0.0745869	0.105732	0.0771854	0.107722	0.00266354	0.00482545	0.836227	0.0639201	0.0879382	0.661521	0.569425	0.686309	1.40186	0.476642	0.70384	0.103497	0.0634519	0.0806166	0.619025	0.0312973	0.0292655	0.0553647	0.0623978	0.366325	0.108973	0.162762	0.127667	0.215518	0.676205	0.153903	0.097802	0.330714	0.116205	0.208028	0.0954841	0.0659687	0.185963	0.304074	0.172304	0.0830387	0.18537	0.19902	0.115449	0.0925503	0.319745	0.0655503	0.110587	0.0890546	0.172832	0.33577	0.384805	0.199228	0.228733	0.299005	0.438135	0.0837503	0.803704	30.18241
19120	-320253.2	-320159.9	-93.35119	0.766686	0.36089	0.368522	0.501598	0.713237	0.965422	0.733683	0.52526	0.176871	0.161754	0.513263	0.505579	0.191539	0.141213	0.575476	0.661304	0.776633	0.724557	0.021928	0.296092	0.222974	0.233149	0.0790097	0.0248586	0.725504	0.602377	0.473953	0.734741	0.702126	1.0287	0.662285	0.141913	0.0824017	0.0777708	0.109102	0.0705556	0.106196	0.00273537	0.00659117	0.818545	0.0626697	0.0838194	0.611779	0.568539	0.661739	1.47563	0.439141	0.726981	0.115077	0.0718357	0.0979293	0.608813	0.0387953	0.0301919	0.0497072	0.0547572	0.37428	0.129093	0.157426	0.125712	0.233355	0.681722	0.123776	0.105029	0.342665	0.119433	0.215505	0.119913	0.0510378	0.105745	0.350859	0.126487	0.0881094	0.197271	0.206735	0.142554	0.103116	0.332329	0.0626364	0.0906216	0.0985317	0.147814	0.376227	0.394552	0.20233	0.237935	0.271985	0.439284	0.0725977	0.947322	30.05839
